,name,Identifier
3051,Malignant,R-HSA-3656534
3052,Malignant,R-HSA-3656535
3053,Malignant,R-HSA-3656532
3054,Malignant,R-HSA-3311021
3055,Malignant,R-HSA-3304356
3056,Malignant,R-HSA-3315487
3057,Malignant,R-HSA-9687139
3058,Malignant,R-HSA-9687136
3059,Malignant,R-HSA-9659787
3060,Malignant,R-HSA-9661070
3061,Malignant,R-HSA-9661069
3062,Malignant,R-HSA-9645722
3063,Malignant,R-HSA-5423599
3064,Malignant,R-HSA-5632928
3065,Malignant,R-HSA-5632927
3066,Malignant,R-HSA-5632968
3067,Malignant,R-HSA-5632987
3068,Malignant,R-HSA-5545483
3069,Malignant,R-HSA-9605308
3070,Malignant,R-HSA-9657050
3071,Malignant,R-HSA-9656255
3072,Malignant,R-HSA-9616334
3073,Malignant,R-HSA-9630222
3074,Malignant,R-HSA-9630221
3075,Malignant,R-HSA-9646304
3076,Malignant,R-HSA-9632693
3077,Malignant,R-HSA-9632697
3078,Malignant,R-HSA-9632700
3079,Malignant,R-HSA-9630750
3080,Malignant,R-HSA-9630791
3081,Malignant,R-HSA-9630794
3082,Malignant,R-HSA-9646303
3083,Malignant,R-HSA-9645723
3084,Malignant,R-HSA-9605310
3085,Malignant,R-HSA-9608290
3086,Malignant,R-HSA-9608287
3087,Malignant,R-HSA-5083632
3088,Malignant,R-HSA-6802949
3089,Malignant,R-HSA-9652169
3090,Malignant,R-HSA-9656249
3091,Malignant,R-HSA-9656256
3092,Malignant,R-HSA-4839748
3093,Malignant,R-HSA-8934593
3094,Malignant,R-HSA-9013694
3095,Malignant,R-HSA-8864260
3096,Malignant,R-HSA-5339717
3097,Malignant,R-HSA-6802953
3098,Malignant,R-HSA-9616222
3099,Malignant,R-HSA-3700989
3100,Malignant,R-HSA-9675132
3101,Malignant,R-HSA-9656223
3102,Malignant,R-HSA-6807070
3103,Malignant,R-HSA-881907
3104,Malignant,R-HSA-5083636
3105,Malignant,R-HSA-1433557
3106,Malignant,R-HSA-9675135
3107,Malignant,R-HSA-2559583
3108,Malignant,R-HSA-2559582
3109,Mesenteric,R-HSA-139855
3110,Renal,R-HSA-5658208
3111,Renal,R-HSA-5619047
3112,Renal,R-HSA-432040
3113,Renal,R-HSA-5619071
3114,Renal,R-HSA-5619054
3115,Renal,R-HSA-5619050
3116,Renal,R-HSA-352230
3117,Renal,R-HSA-5619098
3118,Renal,R-HSA-4839748
3119,Renal,R-HSA-5619053
3120,Renal,R-HSA-5619040
3121,Renal,R-HSA-9604323
3122,Renal,R-HSA-1500931
3123,Renal,R-HSA-419812
3124,Renal,R-HSA-445717
3125,Renal,R-HSA-432047
3126,Renal,R-HSA-425393
3127,Renal,R-HSA-83936
3128,Renal,R-HSA-9614657
3129,Renal,R-HSA-9664565
3130,Renal,R-HSA-9632693
3131,Renal,R-HSA-9674404
3132,Renal,R-HSA-561048
3133,Renal,R-HSA-5619113
3134,Renal,R-HSA-5660883
3135,Renal,R-HSA-9674401
3136,Renal,R-HSA-9669936
3137,Renal,R-HSA-5619041
3138,Renal,R-HSA-5619097
3139,Renal,R-HSA-6806834
3140,Renal,R-HSA-5619087
3141,Renal,R-HSA-5619104
3142,Renal,R-HSA-5659735
3143,Renal,R-HSA-5619039
3144,Renal,R-HSA-5619044
3145,Renal,R-HSA-5660862
3146,Renal,R-HSA-5083625
3147,Renal,R-HSA-879415
3148,Renal,R-HSA-425366
3149,Renal,R-HSA-425407
3150,Capillary,R-HSA-186797
3151,Capillary,R-HSA-9671793
3152,Capillary,R-HSA-8963889
3153,Capillary,R-HSA-9651496
3154,Cerebrovascular,R-HSA-5619111
3155,Cerebrovascular,R-HSA-9012852
3156,Basal,R-HSA-5620912
3157,Basal,R-HSA-5619111
3158,Basal,R-HSA-9605308
3159,Basal,R-HSA-73884
3160,Basal,R-HSA-8979227
3161,Basal,R-HSA-9629232
3162,Basal,R-HSA-73929
3163,Basal,R-HSA-110362
3164,Basal,R-HSA-5651801
3165,Basal,R-HSA-9656249
3166,Basal,R-HSA-9605310
3167,Basal,R-HSA-9616334
3168,Basal,R-HSA-9616333
3169,Basal,R-HSA-75953
3170,Basal,R-HSA-8866904
3171,Basal,R-HSA-8864260
3172,Basal,R-HSA-8866910
3173,Basal,R-HSA-2173788
3174,Basal,R-HSA-9615017
3175,Basal,R-HSA-167161
3176,Basal,R-HSA-380972
3177,Basal,R-HSA-2514859
3178,Basal,R-HSA-73762
3179,Basal,R-HSA-416993
3180,Basal,R-HSA-5083629
3181,Basal,R-HSA-5083628
3182,Basal,R-HSA-5083633
3183,Basal,R-HSA-5696395
3184,Basal,R-HSA-1839120
3185,Basal,R-HSA-5619062
3186,Basal,R-HSA-9632974
3187,Basal,R-HSA-5617833
3188,Basal,R-HSA-9619665
3189,Basal,R-HSA-203615
3190,Basal,R-HSA-5662702
3191,Basal,R-HSA-163282
3192,Basal,R-HSA-9031528
3193,Basal,R-HSA-6802948
3194,Basal,R-HSA-5696398
3195,Basal,R-HSA-202131
3196,Basal,R-HSA-5693565
3197,Basal,R-HSA-212436
3198,Brain,R-HSA-1980145
3199,Brain,R-HSA-196819
3200,Brain,R-HSA-888568
3201,Brain,R-HSA-5619089
3202,Brain,R-HSA-9024909
3203,Brain,R-HSA-9028731
3204,Brain,R-HSA-9025046
3205,Brain,R-HSA-193775
3206,Brain,R-HSA-181431
3207,Brain,R-HSA-9034793
3208,Brain,R-HSA-417957
3209,Brain,R-HSA-5619062
3210,Brain,R-HSA-9036866
3211,Brain,R-HSA-5083627
3212,Brain,R-HSA-5619067
3213,Brain,R-HSA-164944
3214,Brain,R-HSA-4755609
3215,Brain,R-HSA-2161517
3216,Brain,R-HSA-9006925
3217,Brain,R-HSA-75064
3218,Brain,R-HSA-444257
3219,Brain,R-HSA-2428933
3220,Brain,R-HSA-2428928
3221,Brain,R-HSA-2428924
3222,Brain,R-HSA-2404192
3223,Brain,R-HSA-9034013
3224,Brain,R-HSA-9034864
3225,Brain,R-HSA-9673770
3226,Brain,R-HSA-1482839
3227,Brain,R-HSA-1482801
3228,Brain,R-HSA-1482788
3229,Brain,R-HSA-1482925
3230,Brain,R-HSA-9032500
3231,Brain,R-HSA-9006115
3232,Brain,R-HSA-425366
3233,Brain,R-HSA-445717
3234,Brain,R-HSA-9026527
3235,Brain,R-HSA-418885
3236,Brain,R-HSA-9022702
3237,Brain,R-HSA-4793952
3238,Brain,R-HSA-166520
3239,Brain,R-HSA-5627123
3240,Brain,R-HSA-9013700
3241,Brain,R-HSA-9673202
3242,Brain,R-HSA-425410
3243,Brain,R-HSA-8986944
3244,Brain,R-HSA-9022692
3245,Brain,R-HSA-425407
3246,Brain,R-HSA-9034015
3247,Brain,R-HSA-1251985
3248,Brain,R-HSA-9009391
3249,Brain,R-HSA-5221030
3250,Brain,R-HSA-2586552
3251,Brain,R-HSA-9012852
3252,Brain,R-HSA-6804115
3253,Brain,R-HSA-9013508
3254,Brain,R-HSA-9022699
3255,Brain,R-HSA-1236394
3256,Brain,R-HSA-8856828
3257,Brain,R-HSA-8866376
3258,Brain,R-HSA-209931
3259,Brain,R-HSA-70921
3260,Brain,R-HSA-351143
3261,Brain,R-HSA-977347
3262,Brain,R-HSA-9675108
3263,Brain,R-HSA-5619060
3264,Brain,R-HSA-5083629
3265,Brain,R-HSA-5083633
3266,Brain,R-HSA-6791312
3267,Brain,R-HSA-71288
3268,Brain,R-HSA-70326
3269,Brain,R-HSA-9010642
3270,Brain,R-HSA-5358752
3271,Brain,R-HSA-5358749
3272,Brain,R-HSA-5362768
3273,Brain,R-HSA-5579015
3274,Brain,R-HSA-9005895
3275,Brain,R-HSA-5619056
3276,Brain,R-HSA-1296072
3277,Brain,R-HSA-1296061
3278,Brain,R-HSA-71262
3279,Brain,R-HSA-190241
3280,Brain,R-HSA-5387390
3281,Brain,R-HSA-417973
3282,Brain,R-HSA-180024
3283,Brain,R-HSA-5578996
3284,Brain,R-HSA-5619092
3285,Brain,R-HSA-112303
3286,Brain,R-HSA-1474151
3287,Brain,R-HSA-77111
3288,Brain,R-HSA-74182
3289,Brain,R-HSA-190242
3290,Brain,R-HSA-6794361
3291,Brain,R-HSA-5083628
3292,Brain,R-HSA-5619039
3293,Brain,R-HSA-5619066
3294,Brain,R-HSA-5619043
3295,Brain,R-HSA-5619108
3296,Brain,R-HSA-5619111
3297,Brain,R-HSA-195258
3298,Brain,R-HSA-1638074
3299,Brain,R-HSA-450321
3300,Brain,R-HSA-196741
3301,Brain,R-HSA-3296469
3302,Brain,R-HSA-3229121
3303,Brain,R-HSA-5619072
3304,Brain,R-HSA-982772
3305,Brain,R-HSA-6785470
3306,Brain,R-HSA-112316
3307,Brain,R-HSA-400253
3308,Brain,R-HSA-189200
3309,Brain,R-HSA-879415
3310,Brain,R-HSA-9633012
3311,Brain,R-HSA-3785653
3312,Brain,R-HSA-2206296
3313,Brain,R-HSA-9616333
3314,Brain,R-HSA-399721
3315,Brain,R-HSA-8876384
3316,Brain,R-HSA-8863678
3317,Brain,R-HSA-432047
3318,Brain,R-HSA-1170546
3319,Brain,R-HSA-1566948
3320,Lateral,R-HSA-2122948
3321,Lateral,R-HSA-1980143
3322,Lateral,R-HSA-190861
3323,Lateral,R-HSA-1221632
3324,Lateral,R-HSA-5362798
3325,Lateral,R-HSA-157118
3326,Lateral,R-HSA-5619070
3327,Lateral,R-HSA-190828
3328,Lateral,R-HSA-8863678
3329,Lateral,R-HSA-8878171
3330,Lateral,R-HSA-5617472
3331,Lateral,R-HSA-1650814
3332,Lateral,R-HSA-1236394
3333,Cerebral,R-HSA-193775
3334,Cerebral,R-HSA-5684045
3335,Cerebral,R-HSA-5619067
3336,Cerebral,R-HSA-1912408
3337,Cerebral,R-HSA-9012852
3338,Cerebral,R-HSA-1236394
3339,CADASIL,R-HSA-1912408
3340,CADASIL,R-HSA-9012852
3341,Infarction,R-HSA-5682113
3342,Infarction,R-HSA-9629232
3343,Hypoxia-Ischemia,R-HSA-1234174
3344,Hypoxia-Ischemia,R-HSA-1234158
3345,Hypoxia-Ischemia,R-HSA-1234176
3346,Hypoxia-Ischemia,R-HSA-8849473
3347,Hypoxia-Ischemia,R-HSA-8934903
3348,Hypoxia-Ischemia,R-HSA-9629232
3349,Hypoxia-Ischemia,R-HSA-6803204
3350,Hypoxia-Ischemia,R-HSA-8848021
3351,Hypoxia-Ischemia,R-HSA-2122947
3352,Hypoxia-Ischemia,R-HSA-8939902
3353,Hypoxia-Ischemia,R-HSA-9615017
3354,Hypoxia-Ischemia,R-HSA-452723
3355,Hypoxia-Ischemia,R-HSA-5628897
3356,Hypoxia-Ischemia,R-HSA-2559580
3357,Hypoxia-Ischemia,R-HSA-8878166
3358,Hypoxia-Ischemia,R-HSA-8857538
3359,Hypoxia-Ischemia,R-HSA-2262752
3360,Hypoxia-Ischemia,R-HSA-5619039
3361,Hypoxia-Ischemia,R-HSA-8953897
3362,Hypoxia-Ischemia,R-HSA-1980143
3363,Hypoxia-Ischemia,R-HSA-5633008
3364,Hypoxia-Ischemia,R-HSA-1236394
3365,Hypoxia-Ischemia,R-HSA-6806834
3366,Hypoxia-Ischemia,R-HSA-8964572
3367,Hypoxia-Ischemia,R-HSA-8862803
3368,Hypoxia-Ischemia,R-HSA-8941858
3369,Hypoxia-Ischemia,R-HSA-72613
3370,Hypoxia-Ischemia,R-HSA-3371556
3371,Ischemic,R-HSA-1236394
3372,Fabry,R-HSA-1605736
3373,Microscopic,R-HSA-379716
3374,Stroke,R-HSA-1912408
3375,Stroke,R-HSA-430116
3376,Stroke,R-HSA-5678420
3377,Stroke,R-HSA-9012852
3378,Pituitary,R-HSA-8941333
3379,Pituitary,R-HSA-9036092
3380,Pituitary,R-HSA-5619099
3381,Pituitary,R-HSA-8939246
3382,Pituitary,R-HSA-6804115
3383,Pituitary,R-HSA-8878166
3384,Pituitary,R-HSA-6791312
3385,Pituitary,R-HSA-5358752
3386,Pituitary,R-HSA-388479
3387,Pituitary,R-HSA-422085
3388,Pituitary,R-HSA-350864
3389,Pituitary,R-HSA-1502540
3390,Pituitary,R-HSA-1170546
3391,Sneddon,R-HSA-9035968
3392,Sneddon,R-HSA-5579022
3393,Vasculitis,R-HSA-5432849
3394,AIDS,R-HSA-162906
3395,Lupus,R-HSA-3248023
3396,Colitis,R-HSA-9020933
3397,Compartment,R-HSA-901032
3398,Compartment,R-HSA-435368
3399,Compartment,R-HSA-168288
3400,Compartment,R-HSA-1236974
3401,Compartment,R-HSA-6811558
3402,Compartment,R-HSA-5625740
3403,Compartment,R-HSA-1660502
3404,Compartment,R-HSA-6807878
3405,Compartment,R-HSA-199977
3406,Compartment,R-HSA-204005
3407,Compartment,R-HSA-166020
3408,Compartment,R-HSA-5339562
3409,Compartment,R-HSA-6807004
3410,Compartment,R-HSA-964827
3411,Compartment,R-HSA-1236977
3412,Compartment,R-HSA-8875656
3413,Compartment,R-HSA-190827
3414,Compartment,R-HSA-1483255
3415,Compartment,R-HSA-9612973
3416,Compartment,R-HSA-1222499
3417,Compartment,R-HSA-9637690
3418,Compartment,R-HSA-6787450
3419,Compartment,R-HSA-199991
3420,Compartment,R-HSA-195258
3421,Compartment,R-HSA-9674519
3422,Compartment,R-HSA-9672397
3423,Compartment,R-HSA-532668
3424,Compartment,R-HSA-164938
3425,Compartment,R-HSA-3248023
3426,Compartment,R-HSA-3299685
3427,Compartment,R-HSA-8941413
3428,Compartment,R-HSA-448706
3429,Compartment,R-HSA-9678108
3430,Compartment,R-HSA-8937144
3431,Compartment,R-HSA-1483206
3432,Compartment,R-HSA-190704
3433,Compartment,R-HSA-5617833
3434,Compartment,R-HSA-8856828
3435,Compartment,R-HSA-1266695
3436,Compartment,R-HSA-1632852
3437,Intra-Abdominal,R-HSA-6811438
3438,Intra-Abdominal,R-HSA-6811442
3439,Intra-Abdominal,R-HSA-5620924
3440,Intra-Abdominal,R-HSA-4090294
3441,Intra-Abdominal,R-HSA-9006925
3442,Intra-Abdominal,R-HSA-8981607
3443,Intra-Abdominal,R-HSA-2122947
3444,Intra-Abdominal,R-HSA-9013508
3445,Intra-Abdominal,R-HSA-9013695
3446,Intra-Abdominal,R-HSA-2197563
3447,Intra-Abdominal,R-HSA-5678771
3448,Intra-Abdominal,R-HSA-5678520
3449,Intra-Abdominal,R-HSA-434313
3450,Intra-Abdominal,R-HSA-9037628
3451,Intra-Abdominal,R-HSA-9664565
3452,Intra-Abdominal,R-HSA-8942233
3453,Intra-Abdominal,R-HSA-5619087
3454,Intra-Abdominal,R-HSA-205043
3455,Intra-Abdominal,R-HSA-8853383
3456,Intra-Abdominal,R-HSA-5205685
3457,Intra-Abdominal,R-HSA-15869
3458,Intra-Abdominal,R-HSA-372790
3459,Intra-Abdominal,R-HSA-1650814
3460,Intra-Abdominal,R-HSA-5663220
3461,Intra-Abdominal,R-HSA-1566977
3462,Blue,R-HSA-194138
3463,Blue,R-HSA-140875
3464,Blue,R-HSA-5619055
3465,Blue,R-HSA-75205
3466,Blue,R-HSA-162589
3467,Blue,R-HSA-2187335
3468,Blue,R-HSA-163560
3469,Thromboembolism,R-HSA-76002
3470,Venous,R-HSA-9672383
3471,Venous,R-HSA-9013700
3472,Thrombosis,R-HSA-109582
3473,Thrombosis,R-HSA-430116
3474,Thrombosis,R-HSA-210990
3475,Thrombosis,R-HSA-9662001
3476,Thrombosis,R-HSA-9668250
3477,Thrombosis,R-HSA-9672383
3478,Thrombosis,R-HSA-392154
3479,Thrombosis,R-HSA-9651496
3480,Budd-Chiari,R-HSA-168302
3481,Budd-Chiari,R-HSA-162588
3482,Budd-Chiari,R-HSA-168316
3483,Budd-Chiari,R-HSA-199992
3484,Budd-Chiari,R-HSA-69166
3485,Budd-Chiari,R-HSA-69190
3486,Upper,R-HSA-196741
3487,Upper,R-HSA-6809371
3488,Upper,R-HSA-9657689
3489,Upper,R-HSA-9657688
3490,Upper,R-HSA-9679506
3491,Hand-Arm,R-HSA-170984
3492,Hand-Arm,R-HSA-5619063
3493,Hand-Arm,R-HSA-6799198
3494,Hand-Arm,R-HSA-2500257
3495,Hand-Arm,R-HSA-5625886
3496,Hand-Arm,R-HSA-111997
3497,Hand-Arm,R-HSA-181438
3498,Hand-Arm,R-HSA-9005891
3499,Hand-Arm,R-HSA-201722
3500,Hand-Arm,R-HSA-8877330
3501,Hand-Arm,R-HSA-9675132
3502,Hand-Arm,R-HSA-73864
3503,Hand-Arm,R-HSA-937039
3504,Hand-Arm,R-HSA-975144
3505,Hand-Arm,R-HSA-9665348
3506,Hand-Arm,R-HSA-3304347
3507,Hand-Arm,R-HSA-69618
3508,Hand-Arm,R-HSA-2682334
3509,Hand-Arm,R-HSA-1227990
3510,Hand-Arm,R-HSA-5628897
3511,Hand-Arm,R-HSA-1236394
3512,Hemostatic,R-HSA-9671793
3513,Hemostatic,R-HSA-9651496
3514,Ehlers-Danlos,R-HSA-3595174
3515,Ehlers-Danlos,R-HSA-3560783
3516,Ehlers-Danlos,R-HSA-4420332
3517,Ehlers-Danlos,R-HSA-9617324
3518,Ehlers-Danlos,R-HSA-9673324
3519,Ehlers-Danlos,R-HSA-9670439
3520,Multiple,R-HSA-3371599
3521,Multiple,R-HSA-8862803
3522,Multiple,R-HSA-110373
3523,Multiple,R-HSA-3656237
3524,Multiple,R-HSA-3656253
3525,Multiple,R-HSA-390651
3526,Multiple,R-HSA-3656535
3527,Multiple,R-HSA-209563
3528,Multiple,R-HSA-3371571
3529,Multiple,R-HSA-3371453
3530,Multiple,R-HSA-418359
3531,Multiple,R-HSA-392517
3532,Multiple,R-HSA-2033515
3533,Multiple,R-HSA-3560801
3534,Multiple,R-HSA-444821
3535,Multiple,R-HSA-6807047
3536,Multiple,R-HSA-5609974
3537,Multiple,R-HSA-418360
3538,Multiple,R-HSA-1855184
3539,Multiple,R-HSA-211163
3540,Multiple,R-HSA-6807062
3541,Multiple,R-HSA-139853
3542,Multiple,R-HSA-1855192
3543,Multiple,R-HSA-1482798
3544,Multiple,R-HSA-1855231
3545,Multiple,R-HSA-69306
3546,Multiple,R-HSA-1855215
3547,Multiple,R-HSA-9609507
3548,Multiple,R-HSA-5579015
3549,Multiple,R-HSA-3371598
3550,Multiple,R-HSA-3371511
3551,Multiple,R-HSA-9034793
3552,Multiple,R-HSA-450604
3553,Multiple,R-HSA-8852405
3554,Multiple,R-HSA-2033514
3555,Multiple,R-HSA-1855156
3556,Multiple,R-HSA-1268020
3557,Multiple,R-HSA-936964
3558,Multiple,R-HSA-450282
3559,Multiple,R-HSA-975163
3560,Multiple,R-HSA-9013973
3561,Multiple,R-HSA-5578996
3562,Multiple,R-HSA-1660510
3563,Multiple,R-HSA-450531
3564,Multiple,R-HSA-450513
3565,Multiple,R-HSA-2473224
3566,Multiple,R-HSA-5655291
3567,Multiple,R-HSA-9656223
3568,Multiple,R-HSA-3595177
3569,Multiple,R-HSA-3656532
3570,Multiple,R-HSA-9630222
3571,Multiple,R-HSA-69190
3572,Multiple,R-HSA-69541
3573,Multiple,R-HSA-2465910
3574,Multiple,R-HSA-3301854
3575,Multiple,R-HSA-8863795
3576,Multiple,R-HSA-109581
3577,Multiple,R-HSA-937042
3578,Multiple,R-HSA-9034864
3579,Multiple,R-HSA-9025046
3580,Multiple,R-HSA-4724289
3581,Multiple,R-HSA-354194
3582,Multiple,R-HSA-5668541
3583,Multiple,R-HSA-450385
3584,Multiple,R-HSA-450408
3585,Multiple,R-HSA-5694530
3586,Multiple,R-HSA-9022702
3587,Multiple,R-HSA-381676
3588,Multiple,R-HSA-450520
3589,Multiple,R-HSA-8981607
3590,Multiple,R-HSA-3656534
3591,Multiple,R-HSA-2173795
3592,Multiple,R-HSA-5693568
3593,Multiple,R-HSA-375276
3594,Multiple,R-HSA-9616333
3595,Multiple,R-HSA-5656121
3596,Multiple,R-HSA-426496
3597,Multiple,R-HSA-5684996
3598,Multiple,R-HSA-9603798
3599,Multiple,R-HSA-2173796
3600,Multiple,R-HSA-1226099
3601,Multiple,R-HSA-1234176
3602,Multiple,R-HSA-8866910
3603,Multiple,R-HSA-9648895
3604,Multiple,R-HSA-9605310
3605,Multiple,R-HSA-2173788
3606,Multiple,R-HSA-6796648
3607,Multiple,R-HSA-1912408
3608,Multiple,R-HSA-9012852
3609,Multiple,R-HSA-1912422
3610,Multiple,R-HSA-3304351
3611,Multiple,R-HSA-9608290
3612,Multiple,R-HSA-9609523
3613,Multiple,R-HSA-8876198
3614,Multiple,R-HSA-8853338
3615,Multiple,R-HSA-6804756
3616,Multiple,R-HSA-9034015
3617,Multiple,R-HSA-452723
3618,Multiple,R-HSA-8864260
3619,Multiple,R-HSA-5655332
3620,Multiple,R-HSA-190239
3621,Multiple,R-HSA-3000484
3622,Multiple,R-HSA-202430
3623,Multiple,R-HSA-171306
3624,Multiple,R-HSA-9627069
3625,Multiple,R-HSA-419037
3626,Multiple,R-HSA-187687
3627,Multiple,R-HSA-449836
3628,Multiple,R-HSA-351202
3629,Multiple,R-HSA-1222541
3630,Multiple,R-HSA-428890
3631,Multiple,R-HSA-1663150
3632,Multiple,R-HSA-1839130
3633,Multiple,R-HSA-76066
3634,Multiple,R-HSA-449147
3635,Multiple,R-HSA-171319
3636,Multiple,R-HSA-3928664
3637,Multiple,R-HSA-3323169
3638,Multiple,R-HSA-8986944
3639,Multiple,R-HSA-199920
3640,Multiple,R-HSA-180024
3641,Multiple,R-HSA-4043911
3642,Multiple,R-HSA-5619094
3643,Multiple,R-HSA-8941237
3644,Multiple,R-HSA-157579
3645,Multiple,R-HSA-73933
3646,Multiple,R-HSA-8943724
3647,Multiple,R-HSA-389359
3648,Multiple,R-HSA-169893
3649,Multiple,R-HSA-202403
3650,Multiple,R-HSA-190242
3651,Multiple,R-HSA-2172127
3652,Multiple,R-HSA-5610783
3653,Multiple,R-HSA-174178
3654,Multiple,R-HSA-72086
3655,Multiple,R-HSA-8948751
3656,Multiple,R-HSA-390466
3657,Multiple,R-HSA-8863678
3658,Multiple,R-HSA-140342
3659,Multiple,R-HSA-5654736
3660,Multiple,R-HSA-5654741
3661,Multiple,R-HSA-69563
3662,Multiple,R-HSA-5357786
3663,Multiple,R-HSA-450321
3664,Multiple,R-HSA-450341
3665,Multiple,R-HSA-1834949
3666,Multiple,R-HSA-1606322
3667,Multiple,R-HSA-844456
3668,Multiple,R-HSA-388844
3669,Multiple,R-HSA-5654738
3670,Multiple,R-HSA-190236
3671,Multiple,R-HSA-5654743
3672,Multiple,R-HSA-3928662
3673,Multiple,R-HSA-5682910
3674,Multiple,R-HSA-9022927
3675,Multiple,R-HSA-5250958
3676,Multiple,R-HSA-193807
3677,Multiple,R-HSA-4755609
3678,Multiple,R-HSA-5357609
3679,Multiple,R-HSA-5423599
3680,Multiple,R-HSA-5651801
3681,Multiple,R-HSA-5603029
3682,Multiple,R-HSA-73884
3683,Multiple,R-HSA-73864
3684,Multiple,R-HSA-8866652
3685,Multiple,R-HSA-72200
3686,Multiple,R-HSA-5362517
3687,Multiple,R-HSA-5357956
3688,Multiple,R-HSA-499943
3689,Multiple,R-HSA-5626467
3690,Multiple,R-HSA-1679131
3691,Multiple,R-HSA-166786
3692,Multiple,R-HSA-162589
3693,Multiple,R-HSA-5250968
3694,Multiple,R-HSA-3304349
3695,Multiple,R-HSA-983231
3696,Multiple,R-HSA-2132295
3697,Multiple,R-HSA-8854214
3698,Multiple,R-HSA-112409
3699,Multiple,R-HSA-176187
3700,Multiple,R-HSA-166016
3701,Multiple,R-HSA-5635838
3702,Multiple,R-HSA-2682334
3703,Multiple,R-HSA-9674519
3704,Multiple,R-HSA-9672397
3705,Multiple,R-HSA-8941858
3706,Multiple,R-HSA-977225
3707,Multiple,R-HSA-5673000
3708,Multiple,R-HSA-1227986
3709,Multiple,R-HSA-75893
3710,Multiple,R-HSA-512988
3711,Multiple,R-HSA-9639288
3712,Multiple,R-HSA-3247509
3713,Multiple,R-HSA-8853659
3714,Multiple,R-HSA-176033
3715,Multiple,R-HSA-9609646
3716,Multiple,R-HSA-83936
3717,Multiple,R-HSA-6807070
3718,Multiple,R-HSA-8934593
3719,Multiple,R-HSA-3371556
3720,Multiple,R-HSA-1474290
3721,Multiple,R-HSA-8852135
3722,Multiple,R-HSA-350054
3723,Multiple,R-HSA-1266695
3724,Multiple,R-HSA-212436
3725,Multiple,R-HSA-1236394
3726,Pseudoxanthoma,R-HSA-5690338
3727,Telangiectasia,R-HSA-69563
3728,Telangiectasia,R-HSA-5693548
3729,Telangiectasia,R-HSA-6804756
3730,Telangiectasia,R-HSA-201451
3731,Hepatic,R-HSA-8964046
3732,Hepatic,R-HSA-8866423
3733,Hepatic,R-HSA-8963899
3734,Hepatic,R-HSA-9029558
3735,Hepatic,R-HSA-170822
3736,Hepatic,R-HSA-3878781
3737,Hepatic,R-HSA-9623433
3738,Hepatic,R-HSA-163765
3739,Hepatic,R-HSA-4043916
3740,Hepatic,R-HSA-5679090
3741,Hepatic,R-HSA-9615017
3742,Hepatic,R-HSA-1980145
3743,Hepatic,R-HSA-8877627
3744,Hepatic,R-HSA-5579013
3745,Hepatic,R-HSA-8964026
3746,Hepatic,R-HSA-5619048
3747,Hepatic,R-HSA-8963889
3748,Hepatic,R-HSA-9632974
3749,Hepatic,R-HSA-2206296
3750,Hepatic,R-HSA-189451
3751,Hepatic,R-HSA-9029569
3752,Hepatic,R-HSA-163685
3753,Hepatic,R-HSA-9648895
3754,Hepatic,R-HSA-9024446
3755,Hypertension,R-HSA-1474151
3756,Hypertension,R-HSA-2022377
3757,Hypertension,R-HSA-5579017
3758,Hypertension,R-HSA-5619087
3759,Hypertension,R-HSA-5579028
3760,Hypertension,R-HSA-202131
3761,Essential,R-HSA-5657562
3762,Essential,R-HSA-5662853
3763,Essential,R-HSA-8875513
3764,Essential,R-HSA-9036092
3765,Essential,R-HSA-5619099
3766,Essential,R-HSA-5357801
3767,Essential,R-HSA-380320
3768,Essential,R-HSA-9674519
3769,Essential,R-HSA-1296067
3770,Essential,R-HSA-3371497
3771,Essential,R-HSA-975110
3772,Essential,R-HSA-69109
3773,Essential,R-HSA-975138
3774,Essential,R-HSA-168927
3775,Essential,R-HSA-180585
3776,Essential,R-HSA-73772
3777,Essential,R-HSA-8941326
3778,Essential,R-HSA-5603027
3779,Essential,R-HSA-8851680
3780,Essential,R-HSA-8934903
3781,Essential,R-HSA-9648025
3782,Essential,R-HSA-2465910
3783,Essential,R-HSA-1433557
3784,Essential,R-HSA-8941284
3785,Essential,R-HSA-2173793
3786,Essential,R-HSA-111457
3787,Essential,R-HSA-444257
3788,Essential,R-HSA-937042
3789,Essential,R-HSA-210500
3790,Essential,R-HSA-8875656
3791,Essential,R-HSA-9673218
3792,Essential,R-HSA-9636383
3793,Essential,R-HSA-1482839
3794,Essential,R-HSA-1482801
3795,Essential,R-HSA-1483196
3796,Essential,R-HSA-8949613
3797,Essential,R-HSA-9006931
3798,Essential,R-HSA-6811434
3799,Essential,R-HSA-68827
3800,Essential,R-HSA-8852276
3801,Essential,R-HSA-6807878
3802,Essential,R-HSA-9603381
3803,Essential,R-HSA-164938
3804,Essential,R-HSA-937039
3805,Essential,R-HSA-975144
3806,Essential,R-HSA-2173795
3807,Essential,R-HSA-5668599
3808,Essential,R-HSA-2979096
3809,Essential,R-HSA-5358346
3810,Essential,R-HSA-426496
3811,Essential,R-HSA-6814122
3812,Essential,R-HSA-9648895
3813,Essential,R-HSA-6806834
3814,Essential,R-HSA-9633012
3815,Essential,R-HSA-2122948
3816,Essential,R-HSA-68689
3817,Essential,R-HSA-8943724
3818,Essential,R-HSA-2559584
3819,Essential,R-HSA-1679131
3820,Essential,R-HSA-8875878
3821,Essential,R-HSA-350054
3822,Essential,R-HSA-110312
